,FullName,URL
2113,Lily Gold,https://www.goodreads.com/book/show/62326767-nanny-for-the-neighbors?from_search=true&from_srp=true&qid=2xRMUvsu8Q&rank=1
2114,Robert  Bailey,https://www.goodreads.com/book/show/58920609-rich-blood?from_search=true&from_srp=true&qid=Wz7dY6GvGi&rank=1
2115,Aiden Thomas,https://www.goodreads.com/book/show/55878999-the-sunbearer-trials?from_search=true&from_srp=true&qid=XmsrQ75q1C&rank=1
2116,Lynda Cohen Loigman,https://www.goodreads.com/book/show/59807961-the-matchmaker-s-gift?from_search=true&from_srp=true&qid=yNwVHVVslR&rank=1
2117,Yiyun Li,https://www.goodreads.com/book/show/59808607-the-book-of-goose?from_search=true&from_srp=true&qid=q0BGxW4u6s&rank=1
2118,Hiron Ennes,https://www.goodreads.com/book/show/59807968-leech?from_search=true&from_srp=true&qid=jcQdugT4Zu&rank=1
2119,Stacey McEwan,https://www.goodreads.com/book/show/58878356-ledge?from_search=true&from_srp=true&qid=po64lYqdc0&rank=1
2120,Brigid Kemmerer,https://www.goodreads.com/book/show/60045682-defend-the-dawn?from_search=true&from_srp=true&qid=e6YfNnRk9o&rank=1
2121,Ann Mah,https://www.goodreads.com/book/show/59949718-jacqueline-in-paris?from_search=true&from_srp=true&qid=A1D7i2HhXX&rank=1
2122,Margaret Wilkerson Sexton,https://www.goodreads.com/book/show/57822346-on-the-rooftop?from_search=true&from_srp=true&qid=Z0BcN9sJeF&rank=1
2123,Candice Carty-Williams,https://www.goodreads.com/book/show/59830251-people-person?from_search=true&from_srp=true&qid=uNrWU3R2gm&rank=1
2124,Jonathan Escoffery,https://www.goodreads.com/book/show/59808611-if-i-survive-you?from_search=true&from_srp=true&qid=wPm8LJ34eo&rank=1
2125,Sandy Taylor,https://www.goodreads.com/book/show/61720087-the-irish-boarding-house?from_search=true&from_srp=true&qid=je4nMv1u8y&rank=1
2126,Kels Stone,https://www.goodreads.com/book/show/61968684-water-under-the-bridge?from_search=true&from_srp=true&qid=VFnb7YxRiX&rank=1
2127,Lola Jaye,https://www.goodreads.com/book/show/59947698-the-attic-child?from_search=true&from_srp=true&qid=qj5wr4Gvoo&rank=1
2128,Bernard Waber,https://www.goodreads.com/book/show/372638.Lyle_Lyle_Crocodile?from_search=true&from_srp=true&qid=AQ0pHCFkXY&rank=1
2129,Tracey Lien,https://www.goodreads.com/book/show/59856071-all-that-s-left-unsaid?from_search=true&from_srp=true&qid=Fm5LkghmUQ&rank=1
2130,Olesya Salnikova Gilmore,https://www.goodreads.com/book/show/59781695-the-witch-and-the-tsar?from_search=true&from_srp=true&qid=bsvynt1DS4&rank=1
2131,Kelly J. Ford,https://www.goodreads.com/book/show/58755566-real-bad-things?from_search=true&from_srp=true&qid=Q6w7o2lGvA&rank=1
2132,Charissa Weaks,https://www.goodreads.com/book/show/59108560-city-of-ruin?from_search=true&from_srp=true&qid=ftozYY6yAt&rank=1
2133,Courtney Summers,https://www.goodreads.com/book/show/59808305-i-m-the-girl?from_search=true&from_srp=true&qid=HU1Ahuaeqc&rank=1
2134,Tori Bovalino,https://www.goodreads.com/book/show/59808540-the-gathering-dark?from_search=true&from_srp=true&qid=3b0mVsgluR&rank=1
2135,Ashley N. Rostek,https://www.goodreads.com/book/show/861326.The_Viscount_Who_Loved_Me?from_search=true&from_srp=true&qid=5wWIVEpe6C&rank=1
2136,C.J. Archer,https://www.goodreads.com/book/show/60054210-the-librarian-of-crooked-lane?from_search=true&from_srp=true&qid=vQTUr3QZal&rank=1
2137,Elyssa Friedland,https://www.goodreads.com/book/show/60149529-the-most-likely-club?from_search=true&from_srp=true&qid=cxgzIQ0NRF&rank=1
2138,Tanvi Berwah,https://www.goodreads.com/book/show/57626046-monsters-born-and-made?from_search=true&from_srp=true&qid=qBLzLBf1Yd&rank=1
2139,Jenna Evans Welch,https://www.goodreads.com/book/show/60320509-spells-for-lost-things?from_search=true&from_srp=true&qid=WHQSZsooHP&rank=1
2140,Annette Chavez Macias,https://www.goodreads.com/book/show/60193430-big-chicas-don-t-cry?from_search=true&from_srp=true&qid=l0EOsgrxap&rank=1
2141,Sarah Echavarre Smith,https://www.goodreads.com/book/show/59554666-the-boy-with-the-bookstore?from_search=true&from_srp=true&qid=rAfgsnDhQs&rank=1
2142,Joël Dicker,https://www.goodreads.com/book/show/59787429-the-enigma-of-room-622?from_search=true&from_srp=true&qid=irMd1rKeMk&rank=1
2143,Katherine St. John,https://www.goodreads.com/book/show/59947692-the-vicious-circle?from_search=true&from_srp=true&qid=xDL1YftBTR&rank=1
2144,Susan Elia MacNeal,https://www.goodreads.com/book/show/60097385-mother-daughter-traitor-spy?from_search=true&from_srp=true&qid=qQDOBMEPM6&rank=1
2145,Farrah Rochon,https://www.goodreads.com/book/show/57189672-almost-there?from_search=true&from_srp=true&qid=w8uBAkVWkY&rank=1
2146,Natalie Haynes,https://www.goodreads.com/book/show/60445291-stone-blind?from_search=true&from_srp=true&qid=fRjvfzf537&rank=1
2147,Neon Yang,https://www.goodreads.com/book/show/59808142-the-genesis-of-misery?from_search=true&from_srp=true&qid=tmINfs3lVn&rank=1
2148,Codi Hall,https://www.goodreads.com/book/show/60613236-there-s-something-about-merry?from_search=true&from_srp=true&qid=tRt48GZBWQ&rank=1
2149,Namwali Serpell,https://www.goodreads.com/book/show/59900679-the-furrows?from_search=true&from_srp=true&qid=8anQlaSZEY&rank=1
2150,Robin Morgan-Bentley,https://www.goodreads.com/book/show/42190273-the-last-house-guest?from_search=true&from_srp=true&qid=ZJbnydMe9W&rank=1
2151,Amber V. Nicole,https://www.goodreads.com/book/show/59986018-the-book-of-azrael?from_search=true&from_srp=true&qid=cCAlWAZa1h&rank=1
2152,Susan  Lee,https://www.goodreads.com/book/show/58939924-seoulmates?from_search=true&from_srp=true&qid=qLpbTgzYJb&rank=1
2153,Becky Monson,https://www.goodreads.com/book/show/62342319-pumpkin-spice-and-not-so-nice?from_search=true&from_srp=true&qid=GPUfZ2FWLB&rank=1
2154,Roan Parrish,https://www.goodreads.com/book/show/59828774-the-holiday-trap?from_search=true&from_srp=true&qid=omaWBNsZ4Y&rank=1
2155,Robert   Harris,https://www.goodreads.com/book/show/60141403-act-of-oblivion?from_search=true&from_srp=true&qid=y0UYD5EpJF&rank=1
2156,Sangu Mandanna,https://www.goodreads.com/book/show/60018635-the-very-secret-society-of-irregular-witches?from_search=true&from_srp=true&qid=suN2N8T7Uw&rank=1
2157,Sunyi Dean,https://www.goodreads.com/book/show/58724745-the-book-eaters?from_search=true&from_srp=true&qid=lWsjwqaH4T&rank=1
2158,Julia  Whelan,https://www.goodreads.com/book/show/59314703-thank-you-for-listening?from_search=true&from_srp=true&qid=aPwwdAaVUt&rank=1
2159,Shehan Karunatilaka,https://www.goodreads.com/book/show/57224204-the-seven-moons-of-maali-almeida?from_search=true&from_srp=true&qid=Jd0fzz2mIa&rank=1
2160,Megan Bannen,https://www.goodreads.com/book/show/58510253-the-undertaking-of-hart-and-mercy?from_search=true&from_srp=true&qid=yYrSwGexWi&rank=1
2161,Jillian Medoff,https://www.goodreads.com/book/show/59314715-when-we-were-bright-and-beautiful?from_search=true&from_srp=true&qid=GsIjj3q5ef&rank=1
2162,Sarah Thankam Mathews,https://www.goodreads.com/book/show/59576064-all-this-could-be-different?from_search=true&from_srp=true&qid=eL5d8AHUlI&rank=1
2163,Simon Jimenez,https://www.goodreads.com/book/show/55868456-the-spear-cuts-through-water?from_search=true&from_srp=true&qid=1qL6aPd8v2&rank=1
2164,Abigail Owen,https://www.goodreads.com/book/show/57693245-the-liar-s-crown?from_search=true&from_srp=true&qid=WC4ZgMpqoL&rank=1
2165,Emi Yagi,https://www.goodreads.com/book/show/59629744-diary-of-a-void?from_search=true&from_srp=true&qid=fRhnUkkPkE&rank=1
2166,Gabino Iglesias,https://www.goodreads.com/book/show/58978299-the-devil-takes-you-home?from_search=true&from_srp=true&qid=FT2vEqnUJE&rank=1
2167,Ivy Owens,https://www.goodreads.com/book/show/59366296-scandalized?from_search=true&from_srp=true&qid=kNfqXaisNW&rank=1
2168,Jenna Wolfhart,https://www.goodreads.com/book/show/61194110-of-mist-and-shadow?from_search=true&from_srp=true&qid=Jf21CBtoq0&rank=1
2169,Emily Lloyd-Jones,https://www.goodreads.com/book/show/57314572-the-drowned-woods?from_search=true&from_srp=true&qid=13MviKjH1N&rank=1
2170,Jana Casale,https://www.goodreads.com/book/show/58885789-how-to-fall-out-of-love-madly?from_search=true&from_srp=true&qid=3ANFNk45o1&rank=1
2171,Megan Giddings,https://www.goodreads.com/book/show/59629560-the-women-could-fly?from_search=true&from_srp=true&qid=fscoW5rJ01&rank=1
2172,Freya Sampson,https://www.goodreads.com/book/show/59719104-the-lost-ticket?from_search=true&from_srp=true&qid=S25a9qpYew&rank=1
2173,Lindsay Jayne Ashford,https://www.goodreads.com/book/show/59986190-a-feather-on-the-water?from_search=true&from_srp=true&qid=JOEMY6MPPC&rank=1
2174,Sidik Fofana,https://www.goodreads.com/book/show/59366136-stories-from-the-tenants-downstairs?from_search=true&from_srp=true&qid=jKUcEcX6Uv&rank=1
2175,Hazel Beck,https://www.goodreads.com/book/show/59952170-small-town-big-magic?from_search=true&from_srp=true&qid=d0CG22xnaA&rank=1
2176,Rachel  Griffin,https://www.goodreads.com/book/show/58920677-wild-is-the-witch?from_search=true&from_srp=true&qid=OUcAydb7FG&rank=1
2177,Lauren Owen,https://www.goodreads.com/book/show/59575958-small-angels?from_search=true&from_srp=true&qid=as2IxFEhI2&rank=1
2178,Alexandra Rowland,https://www.goodreads.com/book/show/58724599-a-taste-of-gold-and-iron?from_search=true&from_srp=true&qid=VPHoaTtwL8&rank=1
2179,Emiko Jean,https://www.goodreads.com/book/show/59430548-mika-in-real-life?from_search=true&from_srp=true&qid=eJASmskZYN&rank=1
2180,Rasheed Newson,https://www.goodreads.com/book/show/58724723-my-government-means-to-kill-me?from_search=true&from_srp=true&qid=w1GXTdSIRS&rank=1
2181,Bianca Marais,https://www.goodreads.com/book/show/60421214-the-witches-of-moonshyne-manor?from_search=true&from_srp=true&qid=TFGOqH5WXH&rank=1
2182,Wesley Chu,https://www.goodreads.com/book/show/58409712-the-art-of-prophecy?from_search=true&from_srp=true&qid=RIykCoKz0N&rank=1
2183,Judy I. Lin,https://www.goodreads.com/book/show/48506393-a-venom-dark-and-sweet?from_search=true&from_srp=true&qid=0i4niLMsdz&rank=1
2184,Valerie Burns,https://www.goodreads.com/book/show/59769895-two-parts-sugar-one-part-murder?from_search=true&from_srp=true&qid=wuvVFTztnH&rank=1
2185,Sara Nisha Adams,https://www.goodreads.com/book/show/55276648-the-reading-list?from_search=true&from_srp=true&qid=JnRXHY4yjt&rank=1
2186,Amanda Foody,https://www.goodreads.com/book/show/55337054-all-of-our-demise?from_search=true&from_srp=true&qid=jzz9odxTOq&rank=1
2187,B.R.  Myers,https://www.goodreads.com/book/show/59856066-a-dreadful-splendor?from_search=true&from_srp=true&qid=ppQAlxlOtY&rank=1
2188,Lauren Forsythe,https://www.goodreads.com/book/show/59576004-the-fixer-upper?from_search=true&from_srp=true&qid=pSthwGIGxE&rank=1
2189,Tasha Suri,https://www.goodreads.com/book/show/53446712-the-oleander-sword?from_search=true&from_srp=true&qid=p8HzWCX8w2&rank=1
2190,R.R. Virdi,https://www.goodreads.com/book/show/53217284-a-marvellous-light?from_search=true&from_srp=true&qid=xBkLX1SsZs&rank=1
2191,Aaron H. Aceves,https://www.goodreads.com/book/show/53241064-this-is-why-they-hate-us?from_search=true&from_srp=true&qid=PTE476RHea&rank=1
2192,Kathleen M. Willett,https://www.goodreads.com/book/show/59424741-mother-of-all-secrets?from_search=true&from_srp=true&qid=JUKilJ2WwC&rank=1
2193,Belinda Huijuan Tang,https://www.goodreads.com/book/show/59900654-a-map-for-the-missing?from_search=true&from_srp=true&qid=auAkwRIs94&rank=1
2194,Tal Bauer,https://www.goodreads.com/book/show/415.Gravity_s_Rainbow?from_search=true&from_srp=true&qid=uUXt9aaxsa&rank=1
2195,Hayley Scrivenor,https://www.goodreads.com/book/show/58724773-dirt-creek?from_search=true&from_srp=true&qid=jsoDVWyQmP&rank=1
2196,Sara  Ackerman,https://www.goodreads.com/book/show/59040904-the-codebreaker-s-secret?from_search=true&from_srp=true&qid=x5xydUYgp3&rank=1
2197,Shelley Burr,https://www.goodreads.com/book/show/8855321-leviathan-wakes?from_search=true&from_srp=true&qid=q2dskyCX36&rank=1
2198,Elisa Shua Dusapin,https://www.goodreads.com/book/show/59825231-the-pachinko-parlour?from_search=true&from_srp=true&qid=vzrLiRdi1t&rank=1
2199,Tessonja Odette,https://www.goodreads.com/book/show/61474080-a-taste-of-poison?from_search=true&from_srp=true&qid=6dETBUbhXA&rank=1
2200,Marianne Wiggins,https://www.goodreads.com/book/show/59365040-properties-of-thirst?from_search=true&from_srp=true&qid=bR4qq7pJXZ&rank=1
2201,Maureen Kilmer,https://www.goodreads.com/book/show/60018623-suburban-hell?from_search=true&from_srp=true&qid=iYrELORACo&rank=1
2202,Mason Deaver,https://www.goodreads.com/book/show/58719208-the-feeling-of-falling-in-love?from_search=true&from_srp=true&qid=3sTNNhFsSo&rank=1
2203,Dee Ernst,https://www.goodreads.com/book/show/58724734-lucy-checks-in?from_search=true&from_srp=true&qid=JdA3v0rk1h&rank=1
2204,Tyrell Johnson,https://www.goodreads.com/book/show/59576052-the-lost-kings?from_search=true&from_srp=true&qid=oWt4qgNBsa&rank=1
2205,Gwendolyn Kiste,https://www.goodreads.com/book/show/59366206-reluctant-immortals?from_search=true&from_srp=true&qid=FpvyhfNMUo&rank=1
2206,Gill Paul,https://www.goodreads.com/book/show/59678834-the-manhattan-girls?from_search=true&from_srp=true&qid=Qw6gEepa6z&rank=1
2207,Emma Carey,https://www.goodreads.com/book/show/6449290-the-girl-who-fell-from-the-sky?from_search=true&from_srp=true&qid=6623Ccrojv&rank=1
2208,Joy Fielding,https://www.goodreads.com/book/show/3181564-the-housekeeper-and-the-professor?from_search=true&from_srp=true&qid=AkzrmO1JTK&rank=1
2209,Rosaria Munda,https://www.goodreads.com/book/show/40204505-furysong?from_search=true&from_srp=true&qid=pXfTHtmVgr&rank=1
2210,B.B. Alston,https://www.goodreads.com/book/show/53023305-amari-and-the-great-game?from_search=true&from_srp=true&qid=XYCpbwBw2Y&rank=1
2211,Daisy Allen,https://www.goodreads.com/book/show/1254951.The_Luxe?from_search=true&from_srp=true&qid=F7veVwBMmQ&rank=1
2212,S.C. Lalli,https://www.goodreads.com/book/show/59420583-are-you-sara?from_search=true&from_srp=true&qid=g4ovQdhWrm&rank=1
2213,Leslye Penelope,https://www.goodreads.com/book/show/60376516-the-monsters-we-defy?from_search=true&from_srp=true&qid=gICv5DcNyY&rank=1
2214,Brenda Lozano,https://www.goodreads.com/book/show/100915.The_Lion_the_Witch_and_the_Wardrobe?from_search=true&from_srp=true&qid=gjPtNwIxFB&rank=1
2215,Kayla  Maiuri,https://www.goodreads.com/book/show/59382048-mother-in-the-dark?from_search=true&from_srp=true&qid=IVD7DRXRGe&rank=1
2216,Andrea Abreu López,https://www.goodreads.com/book/show/60786471-dogs-of-summer?from_search=true&from_srp=true&qid=lFUQqVG8Rq&rank=1
2217,Amy Matayo,https://www.goodreads.com/book/show/60871959-they-call-her-dirty-sally?from_search=true&from_srp=true&qid=5JsToG4uzm&rank=1
2218,Shaunna J. Edwards,https://www.goodreads.com/book/show/58939944-the-thread-collectors?from_search=true&from_srp=true&qid=3cZrHbXEfE&rank=1
2219,Laurien Berenson,https://www.goodreads.com/book/show/59947216-peg-and-rose-solve-a-murder?from_search=true&from_srp=true&qid=aClVafW4UE&rank=1
2220,Kimberly McCreight,https://www.goodreads.com/book/show/59678826-friends-like-these?from_search=true&from_srp=true&qid=MeQ5Hs4onC&rank=1
2221,George Orwell,https://www.goodreads.com/book/show/61439040-1984?from_search=true&from_srp=true&qid=o4yFl5ssT2&rank=1
2222,Lexi Ryan,https://www.goodreads.com/book/show/58311939-these-twisted-bonds?from_search=true&from_srp=true&qid=CpVLEz87Fl&rank=1
2223,Sarah Gailey,https://www.goodreads.com/book/show/57693472-just-like-home?from_search=true&from_srp=true&qid=Jb0YrmlGsW&rank=1
2224,Bolu Babalola,https://www.goodreads.com/book/show/59088365-honey-spice?from_search=true&from_srp=true&qid=vcYacyubv0&rank=1
2225,Rachel  Smythe,https://www.goodreads.com/book/show/57717417-lore-olympus-vol-2?from_search=true&from_srp=true&qid=IbMnbz3CbB&rank=1
2226,Antonia Angress,https://www.goodreads.com/book/show/59336344-sirens-muses?from_search=true&from_srp=true&qid=JweWoTHNxH&rank=1
2227,Sunya Mara,https://www.goodreads.com/book/show/27190613-and-i-darken?from_search=true&from_srp=true&qid=Tc4GU5MFlV&rank=1
2228,Sayaka Murata,https://www.goodreads.com/book/show/59793324-life-ceremony?from_search=true&from_srp=true&qid=8gnKTAGxBf&rank=1
2229,Sarah  Pearse,https://www.goodreads.com/book/show/61273863-the-writing-retreat?from_search=true&from_srp=true&qid=Lzs17ZrGVr&rank=1
2230,Jayci Lee,https://www.goodreads.com/book/show/58724787-booked-on-a-feeling?from_search=true&from_srp=true&qid=v5RYLqmKH3&rank=1
2231,Victor Methos,https://www.goodreads.com/book/show/58977516-the-secret-witness?from_search=true&from_srp=true&qid=QlQEDkYV6k&rank=1
2232,Angie Hockman,https://www.goodreads.com/book/show/59366218-dream-on?from_search=true&from_srp=true&qid=hf8fX965yf&rank=1
2233,Margarita Montimore,https://www.goodreads.com/book/show/58724862-acts-of-violet?from_search=true&from_srp=true&qid=YyNYwv837x&rank=1
2234,Morgan Talty,https://www.goodreads.com/book/show/56648158-night-of-the-living-rez?from_search=true&from_srp=true&qid=JFifNFAYrY&rank=1
2235,Jodie Slaughter,https://www.goodreads.com/book/show/56793220-bet-on-it?from_search=true&from_srp=true&qid=Ec3bMEKdvi&rank=1
2236,Max Monroe,https://www.goodreads.com/book/show/60808973-the-redo?from_search=true&from_srp=true&qid=pnux2uy1mV&rank=1
2237,Alice Elliott Dark,https://www.goodreads.com/book/show/58438505-fellowship-point?from_search=true&from_srp=true&qid=h2TA5Eyr6N&rank=1
2238,Erin  Flanagan,https://www.goodreads.com/book/show/65215321-blackouts?from_search=true&from_srp=true&qid=MEOPHaDb8K&rank=1
2239,Lacie Waldon,https://www.goodreads.com/book/show/58708653-from-the-jump?from_search=true&from_srp=true&qid=L89psvW42i&rank=1
2240,Will Dean,https://www.goodreads.com/book/show/59366155-first-born?from_search=true&from_srp=true&qid=L8wDRc0URN&rank=1
2241,Nell Stevens,https://www.goodreads.com/book/show/59366260-briefly-a-delicious-life?from_search=true&from_srp=true&qid=bJDbPY0Al5&rank=1
2242,Ruby Barrett,https://www.goodreads.com/book/show/58314356-the-romance-recipe?from_search=true&from_srp=true&qid=Z8el94lDC9&rank=1
2243,V.S. Alexander,https://www.goodreads.com/book/show/60489907-the-war-girls?from_search=true&from_srp=true&qid=w0lcO1vyvo&rank=1
2244,Jamila Rowser,https://www.goodreads.com/book/show/58739572-wash-day-diaries?from_search=true&from_srp=true&qid=ywvQLT5IyK&rank=1
2245,Kristen Granata,https://www.goodreads.com/book/show/36448554-bring-me-back?from_search=true&from_srp=true&qid=D8NB9q075S&rank=1
2246,Skyler Mason,https://www.goodreads.com/book/show/23754479-purity?from_search=true&from_srp=true&qid=6CgeQ06GL4&rank=1
2247,Danie Stirling,https://www.goodreads.com/book/show/17884042-still-life-with-bread-crumbs?from_search=true&from_srp=true&qid=jiVhJEYeE4&rank=1
2248,Iman Hariri-Kia,https://www.goodreads.com/book/show/57822287-a-hundred-other-girls?from_search=true&from_srp=true&qid=lQbixAiTf0&rank=1
2249,Oscar Hokeah,https://www.goodreads.com/book/show/58328439-calling-for-a-blanket-dance?from_search=true&from_srp=true&qid=7axLQNgSJk&rank=1
2250,Poppy Alexander,https://www.goodreads.com/book/show/58986627-the-littlest-library?from_search=true&from_srp=true&qid=39dFEXqshZ&rank=1
2251,Mary McMyne,https://www.goodreads.com/book/show/61398915-the-book-of-gothel?from_search=true&from_srp=true&qid=lj1kkfeGOr&rank=1
2252,Roland Merullo,https://www.goodreads.com/book/show/59364370-a-harvest-of-secrets?from_search=true&from_srp=true&qid=SP1k2UsPZK&rank=1
2253,Rachel Van Dyken,https://www.goodreads.com/book/show/58950955-the-godparent-trap?from_search=true&from_srp=true&qid=EJ9hZhoNCg&rank=1
2254,Elizabeth Kilcoyne,https://www.goodreads.com/book/show/53291574-wake-the-bones?from_search=true&from_srp=true&qid=qJX1FPRT4V&rank=1
2255,Sarah Vaughan,https://www.goodreads.com/book/show/59808289-bad-girl-reputation?from_search=true&from_srp=true&qid=tVXR2gcO9j&rank=1
2256,Lexi Ray,https://www.goodreads.com/book/show/10551947-the-outcasts?from_search=true&from_srp=true&qid=9gILXIbMvd&rank=1
2257,Rebecca Stott,https://www.goodreads.com/book/show/59426770-dark-earth?from_search=true&from_srp=true&qid=tlhdspGnji&rank=1
2258,Angelina M. Lopez,https://www.goodreads.com/book/show/58640905-after-hours-on-milagro-street?from_search=true&from_srp=true&qid=zFjDV25C6t&rank=1
2259,Sopan Deb,https://www.goodreads.com/book/show/59366241-keya-das-s-second-act?from_search=true&from_srp=true&qid=HI4lrZhzIa&rank=1
2260,Bruce Holsinger,https://www.goodreads.com/book/show/59382058-the-displacements?from_search=true&from_srp=true&qid=cI1nUbHwFd&rank=1
2261,Eleanor Brown,https://www.goodreads.com/book/show/60177420-any-other-family?from_search=true&from_srp=true&qid=yjH2U9GZFv&rank=1
2262,Ilsa Madden-Mills,https://www.goodreads.com/book/show/50225678-boyfriend-material?from_search=true&from_srp=true&qid=ydJSDuT8xe&rank=1
2263,Jessica  Andrews,https://www.goodreads.com/book/show/59937516-milk-teeth?from_search=true&from_srp=true&qid=otu7BT1lVR&rank=1
2264,Elle Nicoll,https://www.goodreads.com/book/show/61327697-pleasing-mr-parker?from_search=true&from_srp=true&qid=demVUmN3Ml&rank=1
2265,George Dawes Green,https://www.goodreads.com/book/show/58724835-the-kingdoms-of-savannah?from_search=true&from_srp=true&qid=o02yGcujqd&rank=1
2266,Brooke Beyfuss,https://www.goodreads.com/book/show/59437669-after-we-were-stolen?from_search=true&from_srp=true&qid=j84nMyLHH2&rank=1
2267,Louise Hare,https://www.goodreads.com/book/show/59576012-miss-aldridge-regrets?from_search=true&from_srp=true&qid=siCjUpYE8B&rank=1
2268,Nick Alexander,https://www.goodreads.com/book/show/60650092-perfectly-ordinary-people?from_search=true&from_srp=true&qid=nvakcOggpa&rank=1
2269,Jolie Vines,https://www.goodreads.com/book/show/61229235-king-of-wrath?from_search=true&from_srp=true&qid=oTmU5BtFEs&rank=1
2270,Danielle  Jackson,https://www.goodreads.com/book/show/59743446-the-accidental-pinup?from_search=true&from_srp=true&qid=GsvZXKsOXY&rank=1
2271,Yamile Saied Méndez,https://www.goodreads.com/book/show/59684674-twice-a-quincea-era?from_search=true&from_srp=true&qid=6VmPjXJpXc&rank=1
2272,K-Ming Chang,https://www.goodreads.com/book/show/57485174-gods-of-want?from_search=true&from_srp=true&qid=x9JPunWVpx&rank=1
2273,Lily Chu,https://www.goodreads.com/book/show/51941088-the-comeback?from_search=true&from_srp=true&qid=aNnte6Xitf&rank=1
2274,Liz Alterman,https://www.goodreads.com/book/show/59119958-the-perfect-neighborhood?from_search=true&from_srp=true&qid=axAMb8APLF&rank=1
2275,Serena Valentino,https://www.goodreads.com/book/show/24378015-never-never?from_search=true&from_srp=true&qid=9Kzfq56ByH&rank=1
2276,Matt Query,https://www.goodreads.com/book/show/59568614-old-country?from_search=true&from_srp=true&qid=nyUOivx2hf&rank=1
2277,Olivia Atwater,https://www.goodreads.com/book/show/60420293-ten-thousand-stitches?from_search=true&from_srp=true&qid=ONF7tH2fB3&rank=1
2278,L.J. Ross,https://www.goodreads.com/book/show/32804703-if-the-creek-don-t-rise?from_search=true&from_srp=true&qid=oWxJ7K1B4P&rank=1
2279,F.C. Yee,https://www.goodreads.com/book/show/58667490-the-dawn-of-yangchen?from_search=true&from_srp=true&qid=3fWaDmz5dy&rank=1
2280,Steve Cavanagh,https://www.goodreads.com/book/show/55573681-the-accomplice?from_search=true&from_srp=true&qid=JeJdzgH4Lh&rank=1
2281,Ayana Gray,https://www.goodreads.com/book/show/59830488-beasts-of-ruin?from_search=true&from_srp=true&qid=LWaz0N64KC&rank=1
2282,J.R.R. Tolkien,https://www.goodreads.com/book/show/61215351-the-fellowship-of-the-ring?from_search=true&from_srp=true&qid=tewyHBNfQj&rank=1
2283,Sulari Gentill,https://www.goodreads.com/book/show/56803179-the-woman-in-the-library?from_search=true&from_srp=true&qid=YgVmQwZ0mS&rank=1
2284,Katie  Gutierrez,https://www.goodreads.com/book/show/58984701-more-than-you-ll-ever-know?from_search=true&from_srp=true&qid=yEn0Z53kJJ&rank=1
2285,J.M. Miro,https://www.goodreads.com/book/show/58725025-ordinary-monsters?from_search=true&from_srp=true&qid=yySYVPinfR&rank=1
2286,Andrew Joseph White,https://www.goodreads.com/book/show/57911600-hell-followed-with-us?from_search=true&from_srp=true&qid=lZrlzPp2s0&rank=1
2287,Kali Fajardo-Anstine,https://www.goodreads.com/book/show/58587145-woman-of-light?from_search=true&from_srp=true&qid=ODatRs6V4F&rank=1
2288,Kate Khavari,https://www.goodreads.com/book/show/58202849-a-botanist-s-guide-to-parties-and-poisons?from_search=true&from_srp=true&qid=yN73K3g5SY&rank=1
2289,Linda  Holmes,https://www.goodreads.com/book/show/59089710-flying-solo?from_search=true&from_srp=true&qid=I7RsTQ0cZL&rank=1
2290,Lynette Noni,https://www.goodreads.com/book/show/50882394-the-blood-traitor?from_search=true&from_srp=true&qid=9dui3bgIqP&rank=1
2291,Namrata  Patel,https://www.goodreads.com/book/show/60222885-the-candid-life-of-meena-dave?from_search=true&from_srp=true&qid=ZXxVWryhzh&rank=1
2292,Amanda Skenandore,https://www.goodreads.com/book/show/59201359-the-nurse-s-secret?from_search=true&from_srp=true&qid=LemiyFNVim&rank=1
2293,Amy Daws,https://www.goodreads.com/book/show/60095992-last-on-the-list?from_search=true&from_srp=true&qid=MOVlLRydNw&rank=1
2294,Salma El-Wardany,https://www.goodreads.com/book/show/59228196-these-impossible-things?from_search=true&from_srp=true&qid=XmbjyEPwCb&rank=1
2295,Jamie Wesley,https://www.goodreads.com/book/show/58724876-fake-it-till-you-bake-it?from_search=true&from_srp=true&qid=FyabmY82XD&rank=1
2296,Saara El-Arifi,https://www.goodreads.com/book/show/54440543-the-final-strife?from_search=true&from_srp=true&qid=PDinJnlqxW&rank=1
2297,Shirlene Obuobi,https://www.goodreads.com/book/show/59088370-on-rotation?from_search=true&from_srp=true&qid=xiMWLOW9Xn&rank=1
2298,Carola Lovering,https://www.goodreads.com/book/show/58724892-can-t-look-away?from_search=true&from_srp=true&qid=eoM711ZV0H&rank=1
2299,Toya Wolfe,https://www.goodreads.com/book/show/58884738-last-summer-on-state-street?from_search=true&from_srp=true&qid=SlczCqh0bu&rank=1
2300,Katie Bailey,https://www.goodreads.com/book/show/59899353-so-that-happened?from_search=true&from_srp=true&qid=EbBe1nVOSf&rank=1
2301,Pete Zacharias,https://www.goodreads.com/book/show/59980015-the-man-burned-by-winter?from_search=true&from_srp=true&qid=GHyjcTRUHZ&rank=1
2302,Brynne Weaver,https://www.goodreads.com/book/show/69704909-black-sheep?from_search=true&from_srp=true&qid=fgJ2gnf6xf&rank=1
2303,Anne-Marie Meyer,https://www.goodreads.com/book/show/59933620-the-inn-on-harmony-island?from_search=true&from_srp=true&qid=VGffoNGTDb&rank=1
2304,Ryan O'Connell,https://www.goodreads.com/book/show/59366226-just-by-looking-at-him?from_search=true&from_srp=true&qid=O1nfmO2O4S&rank=1
